Member id,SEC,FEH,MT,SEX,AGE,EDU,HS,CHILD,CS,Affluence Index,No. of Brands,Brand Runs,Total Volume,No. of  Trans,Value,Trans / Brand Runs,Vol/Tran,Avg. Price ,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1060810.0,4.0,3.0,10.0,2.0,3.0,4.0,6.0,2.0,1.0,9.0,2.0,14.0,25875.0,45.0,1958.0,3.21,575.0,7.57,83.30%,2.00%,14.70%,0.00%,69.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,31.00%,22.00%,4.30%,73.60%,0.00%,3.20%,5.80%,0.00%,0.00%,19.70%,0.00%,0.00%,0.00%,0.00%,71.30%,0.00%
1060920.0,3.0,3.0,17.0,2.0,4.0,5.0,5.0,4.0,1.0,13.0,3.0,14.0,40475.0,27.0,4353.0,1.93,1499.07,10.75,99.00%,1.00%,0.00%,63.20%,0.00%,0.40%,0.00%,0.00%,0.00%,0.00%,0.00%,36.40%,5.00%,94.00%,0.00%,1.00%,96.10%,0.00%,0.00%,0.60%,0.00%,3.30%,0.00%,0.00%,0.00%,0.00%,0.00%
1060980.0,4.0,1.0,4.0,2.0,3.0,4.0,4.0,4.0,1.0,13.0,3.0,17.0,11025.0,33.0,1482.0,1.94,334.09,13.44,98.00%,0.00%,2.00%,66.40%,0.00%,0.00%,0.00%,0.00%,0.00%,5.40%,0.00%,28.10%,41.50%,55.80%,0.00%,2.70%,82.30%,0.00%,14.30%,0.00%,0.00%,3.40%,0.00%,0.00%,0.00%,0.00%,0.00%
1061080.0,2.0,3.0,10.0,2.0,3.0,5.0,5.0,2.0,1.0,22.0,3.0,17.0,8700.0,36.0,1179.5,2.12,241.67,13.56,95.10%,4.90%,0.00%,35.60%,0.00%,0.00%,0.00%,0.00%,20.70%,0.00%,0.00%,37.10%,32.50%,67.50%,0.00%,0.00%,47.70%,0.90%,0.00%,26.40%,0.00%,3.40%,21.60%,0.00%,0.00%,0.00%,0.00%
1061130.0,4.0,3.0,16.0,2.0,4.0,2.0,6.0,1.0,1.0,10.0,4.0,12.0,17950.0,32.0,2204.5,2.67,560.94,12.28,94.20%,5.00%,0.80%,3.30%,0.00%,0.80%,0.00%,0.40%,0.00%,0.00%,0.00%,97.60%,72.30%,27.70%,0.00%,0.00%,7.80%,2.40%,88.20%,0.80%,0.00%,0.00%,0.40%,0.00%,0.40%,0.00%,0.00%
1061180.0,3.0,3.0,10.0,2.0,3.0,5.0,6.0,4.0,1.0,28.0,3.0,27.0,20875.0,65.0,2085.5,2.41,321.15,9.99,92.20%,7.80%,0.00%,0.00%,0.00%,2.50%,0.00%,0.00%,4.00%,0.00%,0.00%,93.50%,37.20%,18.00%,0.00%,44.80%,56.00%,3.50%,16.80%,3.50%,16.30%,0.00%,4.00%,0.00%,0.00%,0.00%,0.00%
1061310.0,2.0,3.0,10.0,2.0,4.0,5.0,5.0,1.0,1.0,16.0,6.0,27.0,17900.0,44.0,2274.75,1.63,406.82,12.71,100.00%,0.00%,0.00%,2.50%,0.00%,9.60%,1.70%,0.80%,0.00%,0.00%,1.30%,84.10%,19.10%,80.90%,0.00%,0.00%,18.40%,61.60%,1.30%,9.60%,2.80%,4.50%,0.00%,0.60%,0.80%,0.00%,0.40%
1061380.0,1.0,1.0,4.0,2.0,3.0,6.0,4.0,4.0,1.0,37.0,3.0,4.0,7575.0,19.0,1491.0,4.75,398.68,19.68,94.10%,5.90%,0.00%,86.10%,0.00%,0.00%,0.00%,5.90%,0.00%,0.00%,0.00%,7.90%,94.70%,5.30%,0.00%,0.00%,91.40%,0.00%,0.00%,0.00%,0.00%,2.60%,0.00%,0.00%,5.90%,0.00%,0.00%
1061400.0,3.0,3.0,10.0,2.0,3.0,5.0,4.0,2.0,1.0,19.0,5.0,15.0,7475.0,25.0,921.0,1.67,299.0,12.32,87.00%,12.00%,1.00%,42.80%,2.00%,6.00%,0.00%,0.00%,0.00%,0.00%,2.00%,47.20%,26.10%,59.90%,14.00%,0.00%,54.80%,3.00%,0.00%,21.10%,0.00%,7.00%,0.00%,0.00%,0.00%,14.00%,0.00%
1061500.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,4800.0,11.0,272.0,11.0,436.36,5.67,62.50%,0.00%,37.50%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%
1061580.0,1.0,1.0,4.0,2.0,3.0,8.0,3.0,2.0,1.0,53.0,2.0,14.0,6100.0,32.0,1887.0,2.29,190.63,30.93,76.60%,18.40%,4.90%,3.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,96.30%,88.50%,9.00%,0.00%,2.50%,10.20%,22.10%,0.00%,0.00%,0.00%,67.60%,0.00%,0.00%,0.00%,0.00%,0.00%
1061660.0,3.0,3.0,10.0,2.0,3.0,5.0,4.0,4.0,1.0,15.0,4.0,14.0,12100.0,31.0,1079.0,2.21,390.32,8.92,96.50%,3.50%,0.00%,4.10%,12.40%,0.00%,0.80%,0.00%,0.00%,0.00%,0.00%,82.60%,3.10%,68.00%,28.90%,0.00%,9.90%,67.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,22.30%,0.00%
1061700.0,4.0,3.0,10.0,2.0,2.0,5.0,4.0,1.0,0.0,1.0,5.0,23.0,7225.0,35.0,755.5,1.52,206.43,10.46,91.70%,3.10%,5.20%,22.10%,16.60%,0.00%,0.00%,0.00%,7.30%,0.00%,4.20%,49.80%,12.50%,64.70%,16.60%,6.20%,36.70%,11.10%,6.20%,4.20%,11.10%,0.00%,7.30%,2.10%,0.00%,16.60%,4.80%
1061730.0,2.0,1.0,10.0,2.0,3.0,2.0,4.0,2.0,1.0,14.0,5.0,17.0,12475.0,38.0,1366.0,2.24,328.29,10.95,100.00%,0.00%,0.00%,8.00%,0.00%,0.00%,62.50%,0.00%,0.00%,0.80%,1.20%,27.50%,19.20%,80.80%,0.00%,0.00%,76.20%,2.00%,21.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1061820.0,3.0,3.0,10.0,2.0,4.0,4.0,5.0,4.0,2.0,13.0,1.0,5.0,22800.0,24.0,1651.0,4.8,950.0,7.24,83.30%,16.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1061830.0,4.0,3.0,10.0,2.0,3.0,1.0,3.0,4.0,2.0,9.0,2.0,5.0,16600.0,24.0,1248.5,4.8,691.67,7.52,100.00%,0.00%,0.00%,10.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,89.20%,0.00%,10.80%,0.00%,89.20%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1061940.0,4.0,3.0,10.0,2.0,3.0,1.0,9.0,2.0,1.0,23.0,2.0,6.0,15300.0,29.0,958.0,4.83,527.59,6.26,67.00%,14.40%,18.60%,0.00%,63.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,36.30%,2.90%,0.00%,63.70%,33.30%,34.30%,0.00%,0.00%,0.00%,2.00%,0.00%,0.00%,0.00%,0.00%,63.70%,0.00%
1062120.0,4.0,3.0,10.0,2.0,4.0,5.0,6.0,2.0,0.0,3.0,1.0,5.0,11900.0,25.0,1242.5,5.0,476.0,10.44,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,1.10%,98.90%,0.00%,0.00%,98.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.10%,0.00%,0.00%
1062220.0,4.0,3.0,10.0,2.0,2.0,4.0,5.0,2.0,1.0,4.0,3.0,17.0,12075.0,36.0,924.5,2.12,335.42,7.66,100.00%,0.00%,0.00%,27.30%,48.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,24.20%,1.90%,35.80%,59.00%,3.30%,36.90%,4.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,59.00%,0.00%
1062270.0,3.0,3.0,6.0,2.0,3.0,4.0,4.0,2.0,1.0,15.0,3.0,6.0,16400.0,52.0,3517.5,8.67,315.38,21.45,98.20%,0.00%,1.80%,0.00%,0.00%,0.00%,0.00%,33.40%,0.00%,0.00%,45.70%,20.90%,99.20%,0.80%,0.00%,0.00%,5.60%,45.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,48.60%,0.00%,0.00%
1062310.0,4.0,2.0,10.0,2.0,3.0,1.0,5.0,2.0,0.0,10.0,2.0,8.0,10575.0,23.0,663.5,2.88,459.78,6.27,100.00%,0.00%,0.00%,0.00%,78.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,22.00%,0.00%,5.70%,88.70%,5.70%,5.70%,5.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,88.70%,0.00%
1065040.0,4.0,3.0,10.0,1.0,3.0,5.0,5.0,2.0,2.0,15.0,4.0,22.0,7115.0,34.0,546.5,1.55,209.26,7.68,100.00%,0.00%,0.00%,0.00%,52.70%,0.00%,0.00%,0.00%,0.00%,1.40%,2.10%,43.80%,9.80%,12.20%,74.50%,3.50%,7.40%,28.80%,1.40%,1.10%,2.80%,0.00%,1.10%,0.00%,0.00%,56.20%,1.30%
1065080.0,4.0,3.0,10.0,2.0,2.0,5.0,4.0,2.0,2.0,13.0,2.0,7.0,9675.0,25.0,831.0,3.57,387.0,8.59,59.70%,37.20%,3.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.60%,98.40%,16.30%,0.00%,0.00%,83.70%,96.10%,1.60%,0.80%,1.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1065100.0,3.0,3.0,10.0,2.0,3.0,5.0,4.0,2.0,2.0,17.0,7.0,22.0,9175.0,33.0,1037.0,1.5,278.03,11.3,98.40%,1.60%,0.00%,26.20%,0.00%,4.90%,19.60%,0.00%,0.80%,6.50%,2.50%,39.50%,18.50%,80.40%,0.00%,1.10%,61.00%,4.90%,26.70%,4.90%,0.00%,0.00%,0.80%,0.00%,0.00%,0.00%,1.60%
1065160.0,2.0,1.0,4.0,1.0,3.0,5.0,3.0,4.0,1.0,20.0,4.0,9.0,9325.0,25.0,1174.5,2.78,373.0,12.6,78.80%,19.60%,1.60%,5.60%,0.00%,45.00%,0.00%,0.00%,0.00%,38.60%,0.00%,10.70%,8.80%,86.90%,0.00%,4.30%,9.90%,0.00%,38.60%,51.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1065340.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,300.0,2.0,34.0,1.0,150.0,11.33,100.00%,0.00%,0.00%,66.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.30%,33.30%,66.70%,0.00%,0.00%,66.70%,0.00%,0.00%,0.00%,33.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1065370.0,4.0,1.0,10.0,2.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,5.0,1200.0,5.0,128.0,1.0,240.0,10.67,100.00%,0.00%,0.00%,66.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.30%,0.00%,100.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1065450.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,5250.0,10.0,297.5,5.0,525.0,5.67,88.60%,0.00%,11.40%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%
1065510.0,4.0,1.0,4.0,2.0,3.0,5.0,5.0,2.0,2.0,12.0,2.0,19.0,11875.0,44.0,934.0,2.32,269.89,7.87,82.30%,3.40%,14.30%,0.00%,66.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.10%,24.60%,8.40%,66.90%,0.00%,4.00%,4.20%,1.30%,0.80%,22.70%,0.00%,0.00%,0.00%,0.00%,66.90%,0.00%
1065600.0,4.0,3.0,10.0,1.0,2.0,4.0,5.0,3.0,1.0,10.0,3.0,19.0,12085.0,58.0,1381.55,3.05,208.36,11.43,85.30%,5.60%,9.10%,28.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.80%,60.10%,14.70%,85.30%,0.00%,0.00%,79.60%,16.80%,1.20%,0.00%,0.00%,0.00%,0.00%,0.00%,1.00%,0.00%,1.30%
1065650.0,3.0,1.0,10.0,2.0,3.0,5.0,5.0,2.0,1.0,15.0,4.0,17.0,10865.0,58.0,1173.5,3.41,187.33,10.8,88.80%,5.20%,6.00%,0.00%,26.20%,6.90%,0.90%,0.00%,0.00%,0.00%,0.00%,65.90%,57.70%,12.40%,26.20%,3.70%,4.60%,2.10%,44.50%,8.70%,13.80%,0.00%,0.00%,0.00%,0.00%,26.20%,0.00%
1065660.0,2.0,3.0,10.0,2.0,2.0,7.0,4.0,3.0,1.0,19.0,4.0,15.0,9200.0,32.0,1792.0,2.13,287.5,19.48,83.70%,11.40%,4.90%,62.00%,0.00%,0.00%,0.00%,22.00%,0.00%,0.00%,1.60%,14.40%,81.30%,16.30%,0.00%,2.40%,72.30%,1.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,26.10%,0.00%,0.00%
1065710.0,4.0,3.0,10.0,2.0,2.0,4.0,5.0,2.0,1.0,10.0,2.0,7.0,4400.0,13.0,276.5,1.86,338.46,6.28,100.00%,0.00%,0.00%,0.00%,88.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.40%,4.50%,6.80%,88.60%,0.00%,0.00%,6.80%,0.00%,0.00%,4.50%,0.00%,0.00%,0.00%,0.00%,88.60%,0.00%
1065780.0,3.0,3.0,10.0,2.0,3.0,4.0,5.0,2.0,1.0,12.0,3.0,11.0,7850.0,16.0,984.0,1.45,490.63,12.54,90.40%,7.60%,1.90%,0.00%,0.00%,0.00%,15.30%,0.00%,24.80%,0.00%,0.00%,59.90%,1.90%,89.50%,0.00%,8.60%,23.90%,6.70%,0.00%,0.00%,0.00%,0.00%,69.40%,0.00%,0.00%,0.00%,0.00%
1070040.0,4.0,1.0,4.0,2.0,1.0,3.0,15.0,1.0,2.0,15.0,6.0,21.0,28925.0,36.0,2026.5,1.71,803.47,7.01,76.10%,17.60%,6.20%,0.00%,56.00%,0.80%,0.00%,0.30%,0.80%,0.00%,0.30%,41.90%,0.80%,26.60%,56.00%,16.60%,32.00%,1.30%,2.10%,0.80%,0.00%,0.00%,0.80%,0.30%,0.30%,56.00%,6.60%
1070070.0,3.0,3.0,10.0,2.0,2.0,5.0,5.0,1.0,1.0,18.0,4.0,15.0,17525.0,27.0,1232.5,1.8,649.07,7.03,83.50%,14.80%,1.70%,4.00%,54.80%,0.00%,3.40%,0.00%,0.00%,0.00%,0.00%,37.80%,2.10%,10.00%,54.80%,33.10%,42.70%,2.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,54.80%,0.00%
1070140.0,4.0,3.0,10.0,2.0,4.0,1.0,4.0,4.0,1.0,5.0,2.0,4.0,22675.0,26.0,1300.0,6.5,872.12,5.73,85.40%,0.00%,14.60%,0.00%,96.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.40%,0.80%,0.00%,99.20%,0.00%,0.00%,0.00%,0.30%,0.00%,0.40%,0.00%,0.00%,0.00%,0.00%,99.20%,0.00%
1070270.0,3.0,2.0,10.0,2.0,4.0,4.0,5.0,4.0,1.0,15.0,3.0,15.0,35250.0,41.0,4698.5,2.73,859.76,13.33,94.30%,0.00%,5.70%,87.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.10%,11.30%,37.00%,63.00%,0.00%,0.00%,91.10%,1.10%,0.00%,0.00%,6.80%,0.00%,0.00%,1.10%,0.00%,0.00%,0.00%
1070300.0,1.0,3.0,10.0,2.0,4.0,4.0,7.0,1.0,1.0,34.0,5.0,29.0,20525.0,41.0,2457.5,1.41,500.61,11.97,93.40%,6.60%,0.00%,9.70%,0.00%,0.00%,0.00%,0.70%,2.20%,0.00%,1.50%,85.90%,13.20%,79.50%,0.00%,7.30%,23.60%,63.20%,5.50%,0.00%,1.90%,0.00%,2.20%,2.80%,0.70%,0.00%,0.00%
1070310.0,4.0,3.0,10.0,2.0,4.0,1.0,6.0,1.0,1.0,10.0,3.0,7.0,26475.0,26.0,2810.5,3.71,1018.27,10.62,90.90%,0.00%,9.10%,72.90%,0.00%,0.00%,0.00%,0.00%,0.00%,2.30%,0.00%,24.80%,1.00%,99.00%,0.00%,0.00%,96.70%,0.00%,2.30%,0.00%,0.80%,0.30%,0.00%,0.00%,0.00%,0.00%,0.00%
1070330.0,2.0,3.0,10.0,2.0,4.0,4.0,6.0,1.0,1.0,14.0,4.0,21.0,12350.0,35.0,1453.0,1.67,352.86,11.77,93.90%,3.60%,2.40%,0.00%,14.60%,34.00%,21.10%,0.00%,0.00%,0.00%,0.00%,30.40%,16.40%,60.90%,14.60%,8.10%,32.80%,0.00%,3.60%,42.90%,4.00%,0.00%,0.00%,1.40%,0.00%,14.60%,0.60%
1070420.0,3.0,3.0,10.0,2.0,4.0,4.0,5.0,4.0,2.0,16.0,2.0,14.0,30925.0,48.0,3281.0,3.43,644.27,10.61,91.80%,3.60%,4.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.50%,0.00%,0.00%,99.50%,26.70%,67.20%,0.30%,5.80%,73.50%,0.00%,0.00%,0.50%,24.30%,0.00%,0.50%,1.00%,0.00%,0.30%,0.00%
1070500.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,1.0,28.0,2.0,14.0,6825.0,40.0,748.5,2.86,170.63,10.97,100.00%,0.00%,0.00%,0.00%,22.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,78.00%,9.50%,64.10%,26.40%,0.00%,2.20%,1.50%,58.20%,0.00%,7.30%,0.00%,0.00%,0.00%,4.40%,26.40%,0.00%
1070600.0,4.0,3.0,10.0,2.0,4.0,1.0,4.0,4.0,0.0,11.0,7.0,21.0,20175.0,52.0,2193.5,2.48,387.98,10.87,84.10%,0.00%,15.90%,56.50%,5.20%,0.00%,7.40%,0.70%,1.10%,0.00%,0.70%,28.30%,14.90%,79.90%,5.20%,0.00%,78.80%,0.70%,0.00%,0.40%,11.90%,0.40%,1.10%,0.70%,0.70%,5.20%,0.00%
1070660.0,4.0,3.0,17.0,2.0,4.0,3.0,5.0,4.0,1.0,10.0,2.0,10.0,13975.0,42.0,1527.5,4.2,332.74,10.93,95.20%,3.20%,1.60%,0.00%,0.00%,0.00%,0.00%,0.00%,1.10%,0.00%,0.00%,98.90%,24.00%,76.00%,0.00%,0.00%,73.30%,0.00%,24.00%,0.00%,0.00%,0.00%,1.10%,0.00%,0.00%,0.00%,1.60%
1070670.0,3.0,3.0,10.0,2.0,3.0,5.0,7.0,4.0,2.0,7.0,5.0,19.0,14750.0,39.0,1222.75,2.05,378.21,8.29,90.20%,9.80%,0.00%,7.50%,0.00%,0.50%,0.70%,0.00%,0.00%,0.00%,0.50%,90.80%,4.90%,15.10%,0.00%,80.00%,90.70%,2.90%,0.00%,4.60%,1.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.50%
1070790.0,4.0,3.0,17.0,2.0,1.0,7.0,2.0,4.0,1.0,17.0,5.0,17.0,7750.0,29.0,1046.5,1.71,267.24,13.5,92.30%,7.70%,0.00%,2.60%,0.00%,30.00%,0.00%,0.00%,3.90%,3.90%,0.00%,59.70%,12.30%,80.00%,0.00%,7.70%,10.30%,41.60%,3.90%,38.70%,0.00%,0.00%,3.90%,0.00%,1.60%,0.00%,0.00%
1070880.0,2.0,3.0,10.0,2.0,4.0,4.0,6.0,1.0,1.0,14.0,3.0,11.0,5700.0,16.0,736.0,1.45,356.25,12.91,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,34.20%,0.00%,1.30%,64.50%,12.70%,87.30%,0.00%,0.00%,17.50%,32.90%,0.00%,10.50%,3.50%,0.00%,34.20%,1.30%,0.00%,0.00%,0.00%
1070980.0,3.0,3.0,10.0,2.0,4.0,3.0,4.0,4.0,2.0,14.0,2.0,2.0,10275.0,24.0,580.0,12.0,428.13,5.64,100.00%,0.00%,0.00%,0.00%,97.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.20%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%
1071010.0,4.0,3.0,10.0,2.0,4.0,3.0,4.0,4.0,1.0,18.0,5.0,15.0,25100.0,48.0,2770.0,3.2,522.92,11.04,91.60%,8.40%,0.00%,4.00%,28.10%,7.80%,0.00%,0.00%,47.50%,0.00%,0.00%,12.60%,0.00%,68.10%,31.30%,0.60%,8.40%,6.10%,0.00%,8.40%,0.00%,0.00%,47.50%,0.00%,0.00%,29.70%,0.00%
1071090.0,3.0,3.0,10.0,2.0,4.0,4.0,3.0,4.0,1.0,15.0,4.0,19.0,12275.0,33.0,1352.0,1.74,371.97,11.01,81.30%,4.90%,13.80%,47.30%,0.00%,0.00%,26.90%,0.60%,0.00%,0.00%,0.00%,25.30%,6.30%,93.70%,0.00%,0.00%,94.90%,0.00%,0.00%,0.00%,3.30%,0.00%,0.60%,0.00%,0.60%,0.00%,0.60%
1071120.0,2.0,3.0,6.0,2.0,4.0,4.0,7.0,3.0,1.0,17.0,2.0,2.0,26200.0,24.0,2745.0,12.0,1091.67,10.48,95.40%,4.60%,0.00%,0.00%,0.00%,0.00%,95.40%,0.00%,0.00%,0.00%,0.00%,4.60%,0.00%,100.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1071340.0,3.0,3.0,10.0,2.0,4.0,5.0,3.0,4.0,1.0,10.0,2.0,5.0,11700.0,24.0,753.0,4.8,487.5,6.44,91.00%,0.00%,9.00%,0.00%,85.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,14.10%,0.90%,13.20%,85.90%,0.00%,0.00%,13.20%,0.00%,0.00%,0.90%,0.00%,0.00%,0.00%,0.00%,85.90%,0.00%
1071460.0,1.0,1.0,4.0,2.0,4.0,7.0,6.0,4.0,1.0,25.0,2.0,3.0,26450.0,69.0,1935.5,23.0,383.33,7.32,100.00%,0.00%,0.00%,0.00%,66.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.60%,8.70%,25.00%,66.40%,0.00%,0.00%,25.00%,0.00%,0.00%,8.70%,0.00%,0.00%,0.00%,0.00%,66.40%,0.00%
1071500.0,4.0,3.0,10.0,2.0,4.0,4.0,3.0,4.0,1.0,21.0,2.0,15.0,11875.0,32.0,1291.75,2.13,371.09,10.88,92.40%,7.60%,0.00%,29.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,70.50%,29.50%,70.50%,0.00%,0.00%,70.50%,0.00%,0.00%,0.00%,29.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1071560.0,3.0,3.0,10.0,2.0,2.0,5.0,5.0,3.0,1.0,21.0,3.0,10.0,8450.0,43.0,955.5,4.3,196.51,11.31,100.00%,0.00%,0.00%,20.10%,0.00%,3.60%,0.00%,0.00%,0.00%,0.00%,0.00%,76.30%,10.10%,89.90%,0.00%,0.00%,24.90%,61.50%,0.00%,13.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1071640.0,2.0,3.0,10.0,2.0,4.0,5.0,7.0,4.0,1.0,27.0,2.0,17.0,20300.0,34.0,2116.0,2.0,597.06,10.42,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,14.30%,0.00%,0.00%,0.00%,0.00%,85.70%,8.60%,91.40%,0.00%,0.00%,92.10%,0.00%,0.00%,0.00%,7.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1071780.0,3.0,1.0,15.0,2.0,4.0,4.0,5.0,1.0,1.0,17.0,3.0,22.0,12325.0,56.0,1581.0,2.55,220.09,12.83,94.50%,5.50%,0.00%,0.00%,0.00%,0.00%,0.00%,4.30%,0.00%,11.40%,0.00%,84.40%,12.40%,87.60%,0.00%,0.00%,0.00%,42.20%,45.40%,0.00%,0.00%,2.40%,0.00%,3.70%,6.30%,0.00%,0.00%
1071800.0,2.0,3.0,10.0,2.0,4.0,4.0,4.0,1.0,1.0,20.0,4.0,32.0,6825.0,41.0,870.5,1.28,166.46,12.75,76.90%,23.10%,0.00%,15.40%,0.00%,0.00%,0.00%,3.30%,0.00%,0.00%,1.10%,80.20%,39.60%,45.10%,2.20%,13.20%,57.50%,4.40%,4.40%,2.90%,16.10%,4.80%,0.00%,4.40%,3.30%,2.20%,0.00%
1071840.0,1.0,2.0,10.0,2.0,4.0,5.0,9.0,2.0,1.0,12.0,7.0,39.0,20100.0,69.0,2426.75,1.77,291.3,12.07,90.80%,3.00%,6.20%,4.50%,12.70%,7.80%,28.90%,1.10%,0.00%,0.00%,13.10%,32.00%,32.80%,54.50%,12.70%,0.00%,44.20%,18.00%,6.70%,10.60%,6.00%,0.00%,0.00%,0.70%,1.10%,12.70%,0.00%
1071910.0,2.0,1.0,4.0,2.0,4.0,7.0,7.0,2.0,1.0,35.0,3.0,5.0,14100.0,24.0,1485.0,4.8,587.5,10.53,100.00%,0.00%,0.00%,89.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.10%,8.50%,2.10%,93.60%,0.00%,4.30%,97.90%,2.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1075060.0,4.0,3.0,10.0,2.0,4.0,4.0,9.0,2.0,1.0,9.0,3.0,15.0,22350.0,38.0,1676.5,2.53,588.16,7.5,86.10%,11.60%,2.20%,8.10%,8.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,83.20%,7.20%,8.10%,9.60%,75.20%,86.80%,0.00%,0.00%,0.00%,3.60%,0.00%,0.00%,0.00%,0.00%,9.60%,0.00%
1075130.0,4.0,3.0,10.0,2.0,4.0,4.0,6.0,2.0,1.0,14.0,4.0,24.0,19600.0,40.0,1836.0,1.67,490.0,9.37,91.70%,5.70%,2.60%,4.10%,2.30%,0.00%,0.00%,0.00%,19.50%,0.00%,0.00%,74.10%,24.90%,29.70%,23.00%,22.40%,42.70%,1.50%,0.00%,0.00%,13.30%,0.00%,19.50%,0.00%,0.00%,23.00%,0.00%
